Author_id,Group,Gender,Group_member,If_winner,Event,Persistence
A_11125,g_1973,men,contender,0,1,38
A_11126,g_1973,men,contender,0,1,37
A_11127,g_1973,men,contender,0,1,32
A_11128,g_1974,men,prizewinner,1,1,27
A_11129,g_1974,men,contender,0,1,23
A_11130,g_1974,men,contender,0,1,29
A_11131,g_1974,men,contender,0,1,28
A_11132,g_1974,men,contender,0,1,34
A_11133,g_1974,men,contender,0,1,24
A_11134,g_1975,men,prizewinner,1,0,18
A_11135,g_1975,men,contender,0,0,17
A_11136,g_1975,men,contender,0,0,18
A_11137,g_1975,men,contender,0,0,16
A_11138,g_1975,men,contender,0,0,17
A_11139,g_1975,men,contender,0,0,16
A_11140,g_1976,men,prizewinner,1,0,18
A_11141,g_1976,men,contender,0,0,20
A_11142,g_1976,men,contender,0,0,17
A_11143,g_1976,men,contender,0,0,22
A_11144,g_1976,men,contender,0,0,21
A_11145,g_1976,men,contender,0,0,17
A_11146,g_1977,men,prizewinner,1,0,32
A_11147,g_1977,men,contender,0,0,38
A_11148,g_1977,men,contender,0,1,32
A_11149,g_1977,men,contender,0,0,32
A_11150,g_1977,men,contender,0,1,29
A_11151,g_1977,men,contender,0,0,36
A_11152,g_1978,men,prizewinner,1,1,32
A_11153,g_1978,men,contender,0,1,35
A_11154,g_1978,men,contender,0,1,38
A_11155,g_1978,men,contender,0,1,35
A_11156,g_1978,men,contender,0,1,39
A_11157,g_1978,men,contender,0,1,35
A_11158,g_1979,men,prizewinner,1,0,24
A_11159,g_1979,men,contender,0,1,21
A_11160,g_1979,men,contender,0,0,23
A_11161,g_1979,men,contender,0,0,22
A_11162,g_1979,men,contender,0,0,23
A_11163,g_1979,men,contender,0,0,22
A_11164,g_1980,men,prizewinner,1,0,5
A_11165,g_1980,men,contender,0,0,8
A_11166,g_1980,men,contender,0,0,5
A_11167,g_1980,men,contender,0,0,6
A_11168,g_1980,men,contender,0,0,12
A_11169,g_1980,men,contender,0,0,4
A_11170,g_1981,men,prizewinner,1,0,7
A_11171,g_1981,men,contender,0,0,6
A_11172,g_1981,men,contender,0,0,6
A_11173,g_1981,men,contender,0,0,12
A_11174,g_1981,men,contender,0,0,5
A_11175,g_1981,men,contender,0,0,7
A_11176,g_1982,men,prizewinner,1,0,12
A_11177,g_1982,men,contender,0,0,11
A_11178,g_1982,men,contender,0,0,12
A_11179,g_1983,men,prizewinner,1,1,19
A_11180,g_1983,men,contender,0,1,0
A_11181,g_1984,men,prizewinner,1,1,41
A_11182,g_1984,men,contender,0,1,0
A_11183,g_1984,men,contender,0,1,36
A_11184,g_1984,men,contender,0,1,2
A_11185,g_1985,men,prizewinner,1,1,23
A_11186,g_1985,men,contender,0,1,19
A_11187,g_1985,men,contender,0,1,30
A_11188,g_1985,men,contender,0,1,15
A_11189,g_1985,men,contender,0,1,27
A_11190,g_1985,men,contender,0,1,21
A_11191,g_1986,men,prizewinner,1,1,25
A_11192,g_1986,men,contender,0,1,20
A_11193,g_1986,men,contender,0,1,22
A_11194,g_1986,men,contender,0,1,28
A_11195,g_1986,men,contender,0,1,30
A_11196,g_1986,men,contender,0,1,29
A_11197,g_1987,men,prizewinner,1,1,30
A_11198,g_1987,men,contender,0,0,39
A_11199,g_1987,men,contender,0,1,21
A_11200,g_1987,men,contender,0,0,40
A_11201,g_1987,men,contender,0,1,29
A_11202,g_1987,men,contender,0,0,38
A_11203,g_1988,men,prizewinner,1,1,24
A_11204,g_1988,men,contender,0,1,7
A_11205,g_1988,men,contender,0,1,5
A_11206,g_1989,men,prizewinner,1,0,11
A_11207,g_1989,men,contender,0,0,14
A_11208,g_1989,men,contender,0,0,11
A_11209,g_1989,men,contender,0,0,13
A_11210,g_1989,men,contender,0,0,11
A_11211,g_1989,men,contender,0,0,9
A_11212,g_1990,men,prizewinner,1,1,24
A_11213,g_1990,men,contender,0,1,28
A_11214,g_1991,men,prizewinner,1,1,21
A_11215,g_1991,men,contender,0,1,5
A_11216,g_1991,men,contender,0,1,6
A_11217,g_1992,men,prizewinner,1,1,42
A_11218,g_1992,men,contender,0,1,8
A_11219,g_1992,men,contender,0,1,7
A_11220,g_1992,men,contender,0,1,6
A_11221,g_1992,men,contender,0,1,9
A_11222,g_1993,men,prizewinner,1,0,9
A_11223,g_1993,men,contender,0,0,12
A_11224,g_1993,men,contender,0,0,8
A_11225,g_1993,men,contender,0,0,8
A_11226,g_1993,men,contender,0,0,12
A_11227,g_1993,men,contender,0,0,11
A_11228,g_1994,men,prizewinner,1,0,9
A_11229,g_1994,men,contender,0,0,8
A_11230,g_1994,men,contender,0,0,7
A_11231,g_1994,men,contender,0,0,10
A_11232,g_1994,men,contender,0,0,13
A_11233,g_1994,men,contender,0,0,9
A_11234,g_1995,men,prizewinner,1,0,16
A_11235,g_1995,men,contender,0,0,19
A_11236,g_1995,men,contender,0,0,16
A_11237,g_1995,men,contender,0,0,18
A_11238,g_1995,men,contender,0,0,17
A_11239,g_1995,men,contender,0,0,16
A_11240,g_1996,men,prizewinner,1,1,33
A_11241,g_1996,men,contender,0,0,36
A_11242,g_1996,men,contender,0,0,33
A_11243,g_1996,men,contender,0,0,37
A_11244,g_1996,men,contender,0,1,33
A_11245,g_1996,men,contender,0,0,36
A_11246,g_1997,men,prizewinner,1,0,17
A_11247,g_1997,men,contender,0,1,9
A_11248,g_1997,men,contender,0,1,11
A_11249,g_1997,men,contender,0,0,18
A_11250,g_1997,men,contender,0,0,17
A_11251,g_1997,men,contender,0,1,6
A_11252,g_1998,men,prizewinner,1,0,14
A_11253,g_1998,men,contender,0,0,16
A_11254,g_1998,men,contender,0,0,14
A_11255,g_1998,men,contender,0,0,17
A_11256,g_1998,men,contender,0,0,13
A_11257,g_1998,men,contender,0,0,14
A_11258,g_1999,men,prizewinner,1,0,44
A_11259,g_1999,men,contender,0,0,44
A_11260,g_1999,men,contender,0,0,45
A_11261,g_1999,men,contender,0,1,43
A_11262,g_1999,men,contender,0,0,45
A_11263,g_1999,men,contender,0,1,42
A_11264,g_2000,men,prizewinner,1,0,21
A_11265,g_2000,men,contender,0,0,22
A_11266,g_2000,men,contender,0,0,21
A_11267,g_2000,men,contender,0,0,23
A_11268,g_2000,men,contender,0,0,24
A_11269,g_2000,men,contender,0,0,22
A_11270,g_2001,men,prizewinner,1,1,48
A_11271,g_2001,men,contender,0,1,54
A_11272,g_2001,men,contender,0,1,52
A_11273,g_2001,men,contender,0,1,51
A_11274,g_2001,men,contender,0,1,53
A_11275,g_2002,men,prizewinner,1,0,10
A_11276,g_2002,men,contender,0,0,11
A_11277,g_2002,men,contender,0,0,14
A_11278,g_2002,men,contender,0,0,9
A_11279,g_2002,men,contender,0,0,8
A_11280,g_2002,men,contender,0,0,11
A_11281,g_2003,men,prizewinner,1,1,31
A_11282,g_2003,men,contender,0,1,38
A_11283,g_2003,men,contender,0,1,32
A_11284,g_2003,men,contender,0,1,34
A_11285,g_2003,men,contender,0,0,37
A_11286,g_2003,men,contender,0,1,33
A_11287,g_2004,men,prizewinner,1,0,7
A_11288,g_2004,men,contender,0,0,7
A_11289,g_2004,men,contender,0,0,8
A_11290,g_2004,men,contender,0,0,8
A_11291,g_2004,men,contender,0,0,7
A_11292,g_2004,men,contender,0,0,7
A_11293,g_2005,men,prizewinner,1,1,33
A_11294,g_2005,men,contender,0,1,14
A_11295,g_2005,men,contender,0,1,29
A_11296,g_2005,men,contender,0,1,35
A_11297,g_2005,men,contender,0,0,34
A_11298,g_2005,men,contender,0,1,36
A_11299,g_2006,men,prizewinner,1,1,26
A_11300,g_2006,men,contender,0,1,14
A_11301,g_2006,men,contender,0,0,34
A_11302,g_2006,men,contender,0,1,25
A_11303,g_2006,men,contender,0,1,32
A_11304,g_2006,men,contender,0,1,30
A_11305,g_2007,men,prizewinner,1,1,12
A_11306,g_2007,men,contender,0,1,0
A_11307,g_2007,men,contender,0,1,8
A_11308,g_2007,men,contender,0,1,0
A_11309,g_2007,men,contender,0,1,0
A_11310,g_2007,men,contender,0,1,0
A_11311,g_2008,men,prizewinner,1,1,15
A_11312,g_2008,men,contender,0,1,12
A_11313,g_2008,men,contender,0,1,14
A_11314,g_2008,men,contender,0,1,13
A_11315,g_2008,men,contender,0,1,11
A_11316,g_2009,men,prizewinner,1,0,25
A_11317,g_2009,men,contender,0,0,28
A_11318,g_2009,men,contender,0,0,31
A_11319,g_2009,men,contender,0,0,27
A_11320,g_2009,men,contender,0,0,31
A_11321,g_2009,men,contender,0,1,21
A_11322,g_2010,men,prizewinner,1,0,19
A_11323,g_2010,men,contender,0,0,19
A_11324,g_2010,men,contender,0,0,21
A_11325,g_2010,men,contender,0,0,20
A_11326,g_2010,men,contender,0,1,20
A_11327,g_2010,men,contender,0,0,20
A_11328,g_2011,men,prizewinner,1,0,23
A_11329,g_2011,men,contender,0,1,18
A_11330,g_2011,men,contender,0,1,16
A_11331,g_2011,men,contender,0,1,23
A_11332,g_2011,men,contender,0,0,21
A_11333,g_2011,men,contender,0,1,18
A_11334,g_2012,men,prizewinner,1,0,12
A_11335,g_2012,men,contender,0,0,15
A_11336,g_2012,men,contender,0,0,11
A_11337,g_2012,men,contender,0,0,15
A_11338,g_2012,men,contender,0,0,14
A_11339,g_2012,men,contender,0,0,11
A_11340,g_2013,men,prizewinner,1,0,10
A_11341,g_2013,men,contender,0,0,11
A_11342,g_2013,men,contender,0,0,10
A_11343,g_2013,men,contender,0,0,9
A_11344,g_2013,men,contender,0,0,12
A_11345,g_2013,men,contender,0,0,13
A_11346,g_2014,men,prizewinner,1,0,12
A_11347,g_2014,men,contender,0,0,12
A_11348,g_2014,men,contender,0,0,20
A_11349,g_2014,men,contender,0,0,15
A_11350,g_2014,men,contender,0,1,16
A_11351,g_2014,men,contender,0,0,14
A_11352,g_2015,men,prizewinner,1,0,12
A_11353,g_2015,men,contender,0,1,8
A_11354,g_2015,men,contender,0,0,11
A_11355,g_2015,men,contender,0,0,18
A_11356,g_2015,men,contender,0,0,13
A_11357,g_2015,men,contender,0,1,8
A_11358,g_2016,men,prizewinner,1,0,14
A_11359,g_2016,men,contender,0,0,12
A_11360,g_2016,men,contender,0,0,13
A_11361,g_2017,men,prizewinner,1,0,11
A_11362,g_2017,men,contender,0,0,13
A_11363,g_2017,men,contender,0,0,14
A_11364,g_2017,men,contender,0,0,12
A_11365,g_2017,men,contender,0,0,13
A_11366,g_2017,men,contender,0,0,17
A_11367,g_2018,men,prizewinner,1,0,40
A_11368,g_2018,men,contender,0,0,40
A_11369,g_2018,men,contender,0,0,38
A_11370,g_2018,men,contender,0,0,40
A_11371,g_2018,men,contender,0,1,33
A_11372,g_2018,men,contender,0,1,38
A_11373,g_2019,men,prizewinner,1,0,18
A_11374,g_2019,men,contender,0,0,19
A_11375,g_2019,men,contender,0,0,21
A_11376,g_2019,men,contender,0,0,17
A_11377,g_2019,men,contender,0,0,21
A_11378,g_2019,men,contender,0,0,22
A_11379,g_2020,men,prizewinner,1,1,4
A_11380,g_2020,men,contender,0,1,4
A_11381,g_2020,men,contender,0,0,7
A_11382,g_2020,men,contender,0,1,9
A_11383,g_2020,men,contender,0,0,8
A_11384,g_2021,men,prizewinner,1,0,14
A_11385,g_2021,men,contender,0,0,15
A_11386,g_2021,men,contender,0,0,16
A_11387,g_2021,men,contender,0,0,18
A_11388,g_2021,men,contender,0,0,14
A_11389,g_2021,men,contender,0,1,5
A_11390,g_2022,men,prizewinner,1,1,29
A_11391,g_2022,men,contender,0,1,22
A_11392,g_2022,men,contender,0,0,34
A_11393,g_2022,men,contender,0,0,37
A_11394,g_2022,men,contender,0,1,21
A_11395,g_2022,men,contender,0,0,33
A_11396,g_2023,men,prizewinner,1,1,12
A_11397,g_2023,men,contender,0,0,14
A_11398,g_2023,men,contender,0,0,15
A_11399,g_2023,men,contender,0,0,15
A_11400,g_2023,men,contender,0,1,13
A_11401,g_2023,men,contender,0,0,12
A_11402,g_2024,men,prizewinner,1,0,15
A_11403,g_2024,men,contender,0,1,11
A_11404,g_2024,men,contender,0,1,16
A_11405,g_2024,men,contender,0,1,13
A_11406,g_2024,men,contender,0,1,7
A_11407,g_2024,men,contender,0,1,7
A_11408,g_2025,men,prizewinner,1,0,16
A_11409,g_2025,men,contender,0,0,20
A_11410,g_2025,men,contender,0,0,17
A_11411,g_2025,men,contender,0,0,20
A_11412,g_2025,men,contender,0,0,16
A_11413,g_2025,men,contender,0,0,16
A_11414,g_2026,men,prizewinner,1,1,8
A_11415,g_2026,men,contender,0,1,10
A_11416,g_2026,men,contender,0,1,10
A_11417,g_2026,men,contender,0,1,11
A_11418,g_2026,men,contender,0,1,12
A_11419,g_2026,men,contender,0,0,12
A_11420,g_2027,men,prizewinner,1,0,10
A_11421,g_2027,men,contender,0,0,11
A_11422,g_2027,men,contender,0,0,14
A_11423,g_2027,men,contender,0,1,14
A_11424,g_2027,men,contender,0,0,10
A_11425,g_2027,men,contender,0,1,9
A_11426,g_2028,men,prizewinner,1,1,20
A_11427,g_2028,men,contender,0,1,15
A_11428,g_2028,men,contender,0,0,24
A_11429,g_2028,men,contender,0,0,23
A_11430,g_2028,men,contender,0,1,15
A_11431,g_2029,men,prizewinner,1,0,8
A_11432,g_2029,men,contender,0,0,7
A_11433,g_2029,men,contender,0,0,12
A_11434,g_2029,men,contender,0,0,7
A_11435,g_2029,men,contender,0,0,11
A_11436,g_2029,men,contender,0,0,12
A_11437,g_2030,men,prizewinner,1,0,29
A_11438,g_2030,men,contender,0,0,33
A_11439,g_2030,men,contender,0,0,27
A_11440,g_2030,men,contender,0,1,24
A_11441,g_2030,men,contender,0,0,28
A_11442,g_2030,men,contender,0,1,28
A_11443,g_2031,men,prizewinner,1,0,14
A_11444,g_2031,men,contender,0,0,18
A_11445,g_2031,men,contender,0,0,16
A_11446,g_2031,men,contender,0,0,14
A_11447,g_2031,men,contender,0,0,14
A_11448,g_2031,men,contender,0,0,18
A_11449,g_2032,men,prizewinner,1,0,13
A_11450,g_2032,men,contender,0,0,15
A_11451,g_2032,men,contender,0,0,18
A_11452,g_2032,men,contender,0,0,14
A_11453,g_2032,men,contender,0,0,13
A_11454,g_2032,men,contender,0,0,12
A_11455,g_2033,men,prizewinner,1,0,13
A_11456,g_2033,men,contender,0,0,16
A_11457,g_2033,men,contender,0,0,14
A_11458,g_2033,men,contender,0,0,13
A_11459,g_2033,men,contender,0,0,16
A_11460,g_2033,men,contender,0,1,11
A_11461,g_2034,men,prizewinner,1,1,23
A_11462,g_2034,men,contender,0,0,25
A_11463,g_2034,men,contender,0,0,26
A_11464,g_2034,men,contender,0,0,27
A_11465,g_2034,men,contender,0,0,25
A_11466,g_2034,men,contender,0,0,30
A_11467,g_2035,men,prizewinner,1,0,20
A_11468,g_2035,men,contender,0,0,20
A_11469,g_2035,men,contender,0,0,19
A_11470,g_2035,men,contender,0,0,18
A_11471,g_2035,men,contender,0,0,27
A_11472,g_2035,men,contender,0,1,17
A_11473,g_2036,men,prizewinner,1,0,33
A_11474,g_2036,men,contender,0,1,18
A_11475,g_2037,men,prizewinner,1,0,8
A_11476,g_2037,men,contender,0,0,13
A_11477,g_2037,men,contender,0,0,9
A_11478,g_2037,men,contender,0,1,6
A_11479,g_2037,men,contender,0,1,8
A_11480,g_2037,men,contender,0,0,12
A_11481,g_2038,men,prizewinner,1,0,22
A_11482,g_2038,men,contender,0,0,21
A_11483,g_2038,men,contender,0,0,22
A_11484,g_2038,men,contender,0,1,19
A_11485,g_2038,men,contender,0,1,21
A_11486,g_2038,men,contender,0,0,27
A_11487,g_2039,men,prizewinner,1,0,21
A_11488,g_2039,men,contender,0,0,24
A_11489,g_2039,men,contender,0,0,21
A_11490,g_2039,men,contender,0,0,25
A_11491,g_2039,men,contender,0,0,23
A_11492,g_2039,men,contender,0,0,22
A_11493,g_2040,men,prizewinner,1,0,23
A_11494,g_2040,men,contender,0,1,20
A_11495,g_2040,men,contender,0,1,19
A_11496,g_2040,men,contender,0,0,22
A_11497,g_2040,men,contender,0,1,21
A_11498,g_2040,men,contender,0,0,21
A_11499,g_2041,men,prizewinner,1,0,12
A_11500,g_2041,men,contender,0,1,9
A_11501,g_2041,men,contender,0,1,13
A_11502,g_2041,men,contender,0,1,12
A_11503,g_2041,men,contender,0,1,11
A_11504,g_2041,men,contender,0,1,10
A_11505,g_2042,men,prizewinner,1,1,14
A_11506,g_2042,men,contender,0,1,13
A_11507,g_2042,men,contender,0,1,14
A_11508,g_2042,men,contender,0,0,14
A_11509,g_2042,men,contender,0,0,15
A_11510,g_2042,men,contender,0,0,14
A_11511,g_2043,men,prizewinner,1,1,13
A_11512,g_2043,men,contender,0,1,22
A_11513,g_2043,men,contender,0,1,15
A_11514,g_2043,men,contender,0,0,21
A_11515,g_2043,men,contender,0,1,16
A_11516,g_2043,men,contender,0,1,9
A_11517,g_2044,men,prizewinner,1,0,9
A_11518,g_2044,men,contender,0,0,8
A_11519,g_2044,men,contender,0,0,9
A_11520,g_2044,men,contender,0,0,8
A_11521,g_2044,men,contender,0,0,8
A_11522,g_2044,men,contender,0,0,8
A_11523,g_2045,men,prizewinner,1,1,41
A_11524,g_2045,men,contender,0,1,42
A_11525,g_2045,men,contender,0,1,35
A_11526,g_2045,men,contender,0,1,40
A_11527,g_2045,men,contender,0,1,39
A_11528,g_2045,men,contender,0,1,36
A_11529,g_2046,men,prizewinner,1,1,6
A_11530,g_2046,men,contender,0,1,19
A_11531,g_2046,men,contender,0,0,24
A_11532,g_2046,men,contender,0,0,19
A_11533,g_2046,men,contender,0,0,20
A_11534,g_2046,men,contender,0,1,20
A_11535,g_2047,men,prizewinner,1,0,29
A_11536,g_2047,men,contender,0,1,20
A_11537,g_2047,men,contender,0,1,19
A_11538,g_2047,men,contender,0,1,30
A_11539,g_2047,men,contender,0,1,29
A_11540,g_2047,men,contender,0,1,30
A_11541,g_2048,men,prizewinner,1,1,20
A_11542,g_2048,men,contender,0,1,23
A_11543,g_2048,men,contender,0,1,22
A_11544,g_2048,men,contender,0,1,21
A_11545,g_2048,men,contender,0,1,21
A_11546,g_2048,men,contender,0,0,23
A_11547,g_2049,men,prizewinner,1,0,26
A_11548,g_2049,men,contender,0,0,28
A_11549,g_2049,men,contender,0,1,23
A_11550,g_2049,men,contender,0,0,26
A_11551,g_2049,men,contender,0,0,25
A_11552,g_2049,men,contender,0,0,27
A_11553,g_2050,men,prizewinner,1,0,29
A_11554,g_2050,men,contender,0,0,32
A_11555,g_2050,men,contender,0,0,33
A_11556,g_2050,men,contender,0,0,27
A_11557,g_2050,men,contender,0,1,26
A_11558,g_2050,men,contender,0,1,30
A_11559,g_2051,men,prizewinner,1,1,25
A_11560,g_2051,men,contender,0,0,32
A_11561,g_2051,men,contender,0,0,33
A_11562,g_2051,men,contender,0,0,31
A_11563,g_2051,men,contender,0,0,34
A_11564,g_2051,men,contender,0,0,31
A_11565,g_2052,men,prizewinner,1,0,21
A_11566,g_2052,men,contender,0,0,20
A_11567,g_2052,men,contender,0,0,19
A_11568,g_2052,men,contender,0,0,23
A_11569,g_2052,men,contender,0,0,20
A_11570,g_2052,men,contender,0,0,22
A_11571,g_2053,men,prizewinner,1,1,27
A_11572,g_2053,men,contender,0,1,44
A_11573,g_2054,men,prizewinner,1,0,13
A_11574,g_2054,men,contender,0,1,10
A_11575,g_2054,men,contender,0,0,12
A_11576,g_2054,men,contender,0,0,16
A_11577,g_2054,men,contender,0,0,14
A_11578,g_2054,men,contender,0,0,15
A_11579,g_2055,men,prizewinner,1,0,12
A_11580,g_2055,men,contender,0,0,12
A_11581,g_2056,men,prizewinner,1,1,15
A_11582,g_2056,men,contender,0,0,19
A_11583,g_2056,men,contender,0,0,19
A_11584,g_2056,men,contender,0,0,17
A_11585,g_2056,men,contender,0,0,18
A_11586,g_2056,men,contender,0,0,20
A_11587,g_2057,men,prizewinner,1,0,11
A_11588,g_2057,men,contender,0,0,10
A_11589,g_2058,men,prizewinner,1,1,0
A_11590,g_2058,men,contender,0,1,14
A_11591,g_2058,men,contender,0,1,12
A_11592,g_2058,men,contender,0,1,33
A_11593,g_2058,men,contender,0,1,28
A_11594,g_2059,men,prizewinner,1,1,22
A_11595,g_2059,men,contender,0,1,25
A_11596,g_2059,men,contender,0,1,18
A_11597,g_2059,men,contender,0,0,28
A_11598,g_2059,men,contender,0,0,23
A_11599,g_2059,men,contender,0,0,24
A_11600,g_2060,men,prizewinner,1,0,10
A_11601,g_2060,men,contender,0,0,11
A_11602,g_2060,men,contender,0,0,11
A_11603,g_2060,men,contender,0,0,15
A_11604,g_2060,men,contender,0,0,13
A_11605,g_2060,men,contender,0,0,15
A_11606,g_2061,men,prizewinner,1,0,44
A_11607,g_2061,men,contender,0,1,37
A_11608,g_2061,men,contender,0,1,39
A_11609,g_2061,men,contender,0,1,40
A_11610,g_2062,men,prizewinner,1,0,12
A_11611,g_2062,men,contender,0,0,16
A_11612,g_2062,men,contender,0,0,15
A_11613,g_2062,men,contender,0,0,12
A_11614,g_2062,men,contender,0,0,11
A_11615,g_2062,men,contender,0,0,14
A_11616,g_2063,men,prizewinner,1,1,31
A_11617,g_2063,men,contender,0,0,38
A_11618,g_2063,men,contender,0,1,27
A_11619,g_2063,men,contender,0,0,34
A_11620,g_2063,men,contender,0,1,25
A_11621,g_2063,men,contender,0,1,24
A_11622,g_2064,men,prizewinner,1,1,32
A_11623,g_2064,men,contender,0,1,31
A_11624,g_2064,men,contender,0,1,32
A_11625,g_2064,men,contender,0,1,34
A_11626,g_2064,men,contender,0,0,37
A_11627,g_2064,men,contender,0,0,39
A_11628,g_2065,men,prizewinner,1,1,13
A_11629,g_2065,men,contender,0,1,17
A_11630,g_2065,men,contender,0,1,19
A_11631,g_2065,men,contender,0,1,12
A_11632,g_2065,men,contender,0,1,13
A_11633,g_2065,men,contender,0,1,14
A_11634,g_2066,men,prizewinner,1,0,23
A_11635,g_2066,men,contender,0,1,27
A_11636,g_2066,men,contender,0,0,23
A_11637,g_2066,men,contender,0,0,23
A_11638,g_2066,men,contender,0,0,23
A_11639,g_2066,men,contender,0,0,24
A_11640,g_2067,men,prizewinner,1,0,37
A_11641,g_2067,men,contender,0,1,33
A_11642,g_2067,men,contender,0,1,32
A_11643,g_2068,men,prizewinner,1,1,44
A_11644,g_2068,men,contender,0,1,44
A_11645,g_2068,men,contender,0,1,45
A_11646,g_2068,men,contender,0,1,36
A_11647,g_2068,men,contender,0,1,38
A_11648,g_2068,men,contender,0,1,34
A_11649,g_2069,men,prizewinner,1,1,12
A_11650,g_2069,men,contender,0,1,29
A_11651,g_2069,men,contender,0,1,34
A_11652,g_2069,men,contender,0,1,27
A_11653,g_2069,men,contender,0,1,33
A_11654,g_2069,men,contender,0,1,31
A_11655,g_2070,men,prizewinner,1,0,39
A_11656,g_2070,men,contender,0,1,40
A_11657,g_2070,men,contender,0,1,38
A_11658,g_2070,men,contender,0,1,29
A_11659,g_2070,men,contender,0,1,37
A_11660,g_2070,men,contender,0,1,37
A_11661,g_2071,men,prizewinner,1,0,19
A_11662,g_2071,men,contender,0,0,19
A_11663,g_2071,men,contender,0,0,18
A_11664,g_2071,men,contender,0,1,17
A_11665,g_2071,men,contender,0,0,18
A_11666,g_2071,men,contender,0,1,18
A_11667,g_2072,men,prizewinner,1,0,11
A_11668,g_2072,men,contender,0,0,9
A_11669,g_2072,men,contender,0,0,10
A_11670,g_2072,men,contender,0,0,13
A_11671,g_2072,men,contender,0,0,12
A_11672,g_2072,men,contender,0,1,12
A_11673,g_2073,men,prizewinner,1,1,18
A_11674,g_2073,men,contender,0,1,24
A_11675,g_2073,men,contender,0,1,25
A_11676,g_2073,men,contender,0,0,26
A_11677,g_2073,men,contender,0,0,24
A_11678,g_2073,men,contender,0,0,19
A_11679,g_2074,men,prizewinner,1,0,22
A_11680,g_2074,men,contender,0,0,21
A_11681,g_2074,men,contender,0,0,21
A_11682,g_2074,men,contender,0,0,21
A_11683,g_2074,men,contender,0,0,21
A_11684,g_2074,men,contender,0,0,23
A_11685,g_2075,men,prizewinner,1,0,14
A_11686,g_2075,men,contender,0,1,12
A_11687,g_2075,men,contender,0,0,13
A_11688,g_2075,men,contender,0,0,21
A_11689,g_2075,men,contender,0,1,11
A_11690,g_2075,men,contender,0,1,17
A_11691,g_2076,men,prizewinner,1,0,17
A_11692,g_2076,men,contender,0,0,16
A_11693,g_2076,men,contender,0,1,21
A_11694,g_2076,men,contender,0,0,20
A_11695,g_2076,men,contender,0,1,15
A_11696,g_2076,men,contender,0,0,18
A_11697,g_2077,men,prizewinner,1,1,29
A_11698,g_2077,men,contender,0,0,47
A_11699,g_2077,men,contender,0,0,46
A_11700,g_2077,men,contender,0,1,44
A_11701,g_2077,men,contender,0,1,35
A_11702,g_2078,men,prizewinner,1,0,7
A_11703,g_2078,men,contender,0,0,10
A_11704,g_2078,men,contender,0,0,10
A_11705,g_2078,men,contender,0,0,7
A_11706,g_2078,men,contender,0,0,10
A_11707,g_2078,men,contender,0,0,6
A_11708,g_2079,men,prizewinner,1,0,7
A_11709,g_2079,men,contender,0,0,7
A_11710,g_2079,men,contender,0,0,11
A_11711,g_2079,men,contender,0,0,10
A_11712,g_2079,men,contender,0,1,7
A_11713,g_2079,men,contender,0,0,6
A_11714,g_2080,men,prizewinner,1,0,12
A_11715,g_2080,men,contender,0,0,11
A_11716,g_2080,men,contender,0,0,12
A_11717,g_2080,men,contender,0,0,13
A_11718,g_2080,men,contender,0,0,11
A_11719,g_2080,men,contender,0,0,10
A_11720,g_2081,men,prizewinner,1,0,21
A_11721,g_2081,men,contender,0,1,16
A_11722,g_2081,men,contender,0,1,18
A_11723,g_2081,men,contender,0,1,17
A_11724,g_2081,men,contender,0,1,19
A_11725,g_2081,men,contender,0,0,20
A_11726,g_2082,men,prizewinner,1,1,31
A_11727,g_2082,men,contender,0,1,25
A_11728,g_2082,men,contender,0,0,35
A_11729,g_2082,men,contender,0,0,36
A_11730,g_2082,men,contender,0,0,37
A_11731,g_2082,men,contender,0,0,32
A_11732,g_2083,men,prizewinner,1,0,16
A_11733,g_2083,men,contender,0,1,8
A_11734,g_2083,men,contender,0,1,9
A_11735,g_2083,men,contender,0,0,17
A_11736,g_2083,men,contender,0,1,11
A_11737,g_2083,men,contender,0,1,13
A_11738,g_2084,men,prizewinner,1,0,8
A_11739,g_2084,men,contender,0,0,10
A_11740,g_2084,men,contender,0,0,11
A_11741,g_2084,men,contender,0,0,10
A_11742,g_2084,men,contender,0,0,7
A_11743,g_2084,men,contender,0,0,10
A_11744,g_2085,men,prizewinner,1,0,8
A_11745,g_2085,men,contender,0,0,9
A_11746,g_2085,men,contender,0,0,10
A_11747,g_2085,men,contender,0,0,11
A_11748,g_2085,men,contender,0,0,8
A_11749,g_2085,men,contender,0,0,12
A_11750,g_2086,men,prizewinner,1,0,13
A_11751,g_2086,men,contender,0,0,13
A_11752,g_2086,men,contender,0,0,12
A_11753,g_2086,men,contender,0,1,12
A_11754,g_2086,men,contender,0,1,11
A_11755,g_2086,men,contender,0,1,10
A_11756,g_2087,men,prizewinner,1,0,7
A_11757,g_2087,men,contender,0,1,10
A_11758,g_2087,men,contender,0,1,5
A_11759,g_2087,men,contender,0,0,6
A_11760,g_2087,men,contender,0,1,7
A_11761,g_2087,men,contender,0,1,11
A_11762,g_2088,men,prizewinner,1,0,17
A_11763,g_2088,men,contender,0,0,15
A_11764,g_2088,men,contender,0,0,16
A_11765,g_2088,men,contender,0,0,16
A_11766,g_2088,men,contender,0,0,17
A_11767,g_2088,men,contender,0,0,16
A_11768,g_2089,men,prizewinner,1,1,15
A_11769,g_2089,men,contender,0,1,19
A_11770,g_2089,men,contender,0,1,20
A_11771,g_2090,men,prizewinner,1,0,9
A_11772,g_2090,men,contender,0,0,10
